,topic,app,category,mean,min,max,std
30,topic_topic19,app_app2,AN,17.103343465045594,3,89,15.015448231797455
31,topic_topic19,app_app5,RT,11.632107023411372,1,61,10.670461230002164
32,topic_topic2,app_app1,AN,17.416666666666668,3,51,10.0762841281646
33,topic_topic2,app_app13,ST,9.708860759493673,1,44,8.38676884876667
34,topic_topic2,app_app15,ST,11.255274261603375,1,38,8.186787661098805
35,topic_topic2,app_app7,RT,11.8375,2,41,7.775735101418529
36,topic_topic2,app_app9,TS,14.922916666666667,4,45,8.293185561479556
37,topic_topic20,app_app14,ST,14.89406779661017,3,62,11.020744789851708
38,topic_topic20,app_app6,RT,14.266666666666667,1,58,13.2808310808491
39,topic_topic21,app_app1,AN,21.23953823953824,5,90,15.114602509990927
40,topic_topic21,app_app4,AN,22.303030303030305,6,72,12.766599963146902
41,topic_topic21,app_app8,RT,11.230235783633844,1,58,9.337928992072897
42,topic_topic22,app_app2,AN,48.41657696447793,19,89,12.698076520557189
43,topic_topic22,app_app5,RT,23.469238790406678,3,62,13.3749072751285
44,topic_topic22,app_app9,TS,43.10740354535975,19,76,11.377831494376844
45,topic_topic23,app_app13,ST,13.079419299743808,1,64,10.710870506776104
46,topic_topic23,app_app3,AN,14.425419240953222,1,73,10.647871265125032
47,topic_topic24,app_app14,ST,11.19409282700422,1,61,9.638593488332166
48,topic_topic24,app_app15,ST,14.850914205344584,3,51,9.422463830583704
49,topic_topic25,app_app16,ST,12.49969715324046,1,62,11.086129741054858
50,topic_topic25,app_app7,RT,10.2963841138115,1,53,8.73559848366386
51,topic_topic26,app_app1,AN,41.47893569844789,18,97,15.346618221109225
52,topic_topic26,app_app11,TS,37.26579634464752,13,90,13.968611432808974
53,topic_topic26,app_app6,RT,28.00731070496084,5,85,16.454330223326984
54,topic_topic27,app_app3,AN,15.673519334312283,1,86,11.60240014929167
55,topic_topic27,app_app4,AN,18.09936368086148,1,83,11.517410683844076
56,topic_topic28,app_app14,ST,12.717981340118744,1,62,9.23757654155722
57,topic_topic28,app_app8,RT,10.628081905557876,1,51,8.519282498403443
58,topic_topic29,app_app11,TS,20.45833333333333,5,78,15.12784892541505
59,topic_topic29,app_app9,TS,17.558333333333334,1,77,14.255467032224308
60,topic_topic3,app_app2,AN,18.04985337243402,1,81,14.819239042320858
61,topic_topic3,app_app3,AN,18.84457478005865,1,69,12.809660733819026
62,topic_topic30,app_app15,ST,12.974504249291783,1,48,8.960555095875648
63,topic_topic30,app_app16,ST,14.386685552407933,2,59,10.16609821762932
64,topic_topic30,app_app7,RT,10.704576976421636,1,53,9.812978572616766
65,topic_topic4,app_app13,ST,7.247608926673752,1,40,5.751901361870368
66,topic_topic4,app_app3,AN,7.888402625820569,1,43,7.512867171071069
67,topic_topic5,app_app14,ST,13.08780903665814,1,55,10.065907200663812
68,topic_topic5,app_app4,AN,16.05976806422837,3,64,10.545521880489
69,topic_topic5,app_app6,RT,11.430717863105174,1,56,10.17834899625616
70,topic_topic6,app_app11,TS,15.709632709632707,1,74,13.960995202191018
71,topic_topic6,app_app4,AN,18.42039618488628,1,74,13.249833428871796
72,topic_topic7,app_app12,TS,12.161921708185051,1,67,10.721308973121282
73,topic_topic7,app_app5,RT,12.46797153024911,1,72,10.996513352537782
74,topic_topic7,app_app8,RT,13.266903914590747,3,60,9.658313656815702
75,topic_topic8,app_app14,ST,14.468062265163717,1,66,10.30865887237164
76,topic_topic8,app_app6,RT,11.281462140992168,1,54,10.389169565273775
77,topic_topic9,app_app2,AN,17.494371023005385,1,83,15.156362389920476
78,topic_topic9,app_app7,RT,11.22763096893834,1,54,9.5031786790847
79,topic_topic9,app_app8,RT,12.27538247566064,1,57,9.428040687774088
