"app, topic, category, priority, msgreceived, responsetime"
"app_app13","topic_topic4/app_app13","VS","1","7609","14.461604095563139"
"app_app13","topic_topic14/app_app13","VS","1","7609","25.794520547945204"
"app_app12","topic_topic18/app_app12","TS","2","6603","24.326409495548962"
"app_app12","topic_topic13/app_app12","TS","2","6603","49.091743119266056"
"app_app12","topic_topic7/app_app12","TS","2","6603","25.61148007590133"
"app_app12","topic_topic11/app_app12","TS","2","6603","24.293333333333333"
"app_app16","topic_topic16/app_app16","VS","1","8810","31.225884634028116"
"app_app16","topic_topic30/app_app16","VS","1","8810","23.431792559188274"
"app_app16","topic_topic25/app_app16","VS","1","8810","23.457907542579076"
"app_app16","topic_topic17/app_app16","VS","1","8810","23.824307036247333"
"app_app16","topic_topic14/app_app16","VS","1","8810","25.545890410958904"
"app_app2","topic_topic3/app_app2","AN","3","8263","30.958920187793428"
"app_app2","topic_topic19/app_app2","AN","3","8263","31.599225897255454"
"app_app2","topic_topic22/app_app2","AN","3","8263","57.82585751978892"
"app_app2","topic_topic9/app_app2","AN","3","8263","30.64057632398754"
"app_app2","topic_topic12/app_app2","AN","3","8263","35.491898148148145"
"app_app1","topic_topic26/app_app1","AN","3","5400","53.043956043956044"
"app_app1","topic_topic2/app_app1","AN","3","5400","33.982394366197184"
"app_app1","topic_topic1/app_app1","AN","3","5400","32.27835051546392"
"app_app1","topic_topic14/app_app1","AN","3","5400","28.49002849002849"
"app_app1","topic_topic21/app_app1","AN","3","5400","33.337587006960554"
